Annotation Cluster 1	EnrichmentScore:4.81021755101
Category	Term	Count	%	Pvalue	Genes	List Total	Pop Hits	Pop Total	Fold Enrichment	Bonferroni	Benjamini	FDR
GOTERM_MF_FAT	GO:0032561~guanyl ribonucleotide binding	4	2.5974025974	0.668030509671	33371_S_AT, 606_AT, 919_AT, 37905_R_AT	117	382	12983	1.16194567503	1.0	0.994930058752	99.999974956
Annotation Cluster 53	EnrichmentScore:0.286341686586
Category	Term	Count	%	Pvalue	Genes	List Total	Pop Hits	Pop Total	Fold Enrichment	Bonferroni	Benjamini	FDR
UP_SEQ_FEATURE	short sequence motif:Nuclear localization signal	4	2.5974025974	0.448807398596	36421_AT, 41489_AT, 35439_AT, 38945_AT	146	325	19113	1.6112118019	1.0	0.999978309238	99.9862528711
GOTERM_MF_FAT	GO:0008134~transcription factor binding	6	3.8961038961	0.486351189379	39908_AT, 1974_S_AT, 41489_AT, 35439_AT, 38945_AT, 1910_S_AT	117	513	12983	1.29784575399	1.0	0.979800942359	99.9897256267
GOTERM_MF_FAT	GO:0003712~transcription cofactor activity	4	2.5974025974	0.633818556917	39908_AT, 41489_AT, 35439_AT, 38945_AT	117	363	12983	1.22276376822	1.0	0.993768758131	99.9999031975
Annotation Cluster 54	EnrichmentScore:0.278308899863
Category	Term	Count	%	Pvalue	Genes	List Total	Pop Hits	Pop Total	Fold Enrichment	Bonferroni	Benjamini	FDR
GOTERM_BP_FAT	GO:0048609~reproductive process in a multicellular organism	7	4.54545454545	0.358842951182	32717_AT, 36328_AT, 34618_AT, 40294_AT, 1983_AT, 1901_S_AT, 1910_S_AT	136	487	13528	1.42976204856	1.0	0.986577935604	99.9346864016
GOTERM_BP_FAT	GO:0032504~multicellular organism reproduction	7	4.54545454545	0.358842951182	32717_AT, 36328_AT, 34618_AT, 40294_AT, 1983_AT, 1901_S_AT, 1910_S_AT	136	487	13528	1.42976204856	1.0	0.986577935604	99.9346864016
GOTERM_BP_FAT	GO:0048732~gland development	3	1.94805194805	0.391059683339	32717_AT, 1901_S_AT, 1910_S_AT	136	135	13528	2.21045751634	1.0	0.987935878639	99.9721012849
GOTERM_BP_FAT	GO:0030030~cell projection organization	3	1.94805194805	0.885887581991	32717_AT, 1901_S_AT, 1910_S_AT	136	368	13528	0.810901534527	1.0	0.999989089202	100.0
GOTERM_BP_FAT	GO:0032989~cellular component morphogenesis	3	1.94805194805	0.909965659248	32717_AT, 1901_S_AT, 1910_S_AT	136	397	13528	0.751666913617	1.0	0.999996226793	100.0
Annotation Cluster 55	EnrichmentScore:0.254770473037
Category	Term	Count	%	Pvalue	Genes	List Total	Pop Hits	Pop Total	Fold Enrichment	Bonferroni	Benjamini	FDR
GOTERM_BP_FAT	GO:0016044~membrane organization	6	3.8961038961	0.331774493342	33685_AT, 1974_S_AT, 37096_AT, 37408_AT, 1910_S_AT, 1786_AT	136	381	13528	1.56646595646	1.0	0.985876799834	99.8707851181
GOTERM_BP_FAT	GO:0010324~membrane invagination	3	1.94805194805	0.648167957962	37096_AT, 37408_AT, 1786_AT	136	220	13528	1.3564171123	1.0	0.998520577845	99.9999967285
GOTERM_BP_FAT	GO:0006897~endocytosis	3	1.94805194805	0.648167957962	37096_AT, 37408_AT, 1786_AT	136	220	13528	1.3564171123	1.0	0.998520577845	99.9999967285
GOTERM_BP_FAT	GO:0016192~vesicle-mediated transport	6	3.8961038961	0.686593989522	37096_AT, 35595_AT, 37408_AT, 1403_S_AT, 41280_R_AT, 1786_AT	136	576	13528	1.03615196078	1.0	0.999052358816	99.9999995147
Annotation Cluster 56	EnrichmentScore:0.243592610879
Category	Term	Count	%	Pvalue	Genes	List Total	Pop Hits	Pop Total	Fold Enrichment	Bonferroni	Benjamini	FDR
GOTERM_BP_FAT	GO:0016570~histone modification	3	1.94805194805	0.344410028262	39908_AT, 32073_AT, 36421_AT	136	122	13528	2.44599807136	1.0	0.986447356216	99.9056983917
GOTERM_BP_FAT	GO:0016569~covalent chromatin modification	3	1.94805194805	0.358884929089	39908_AT, 32073_AT, 36421_AT	136	126	13528	2.36834733894	1.0	0.986187212339	99.9347569214
GOTERM_BP_FAT	GO:0051276~chromosome organization	5	3.24675324675	0.718171140471	39908_AT, 32073_AT, 1974_S_AT, 36421_AT, 966_AT	136	485	13528	1.02546998181	1.0	0.999357145986	99.9999999159
GOTERM_BP_FAT	GO:0016568~chromatin modification	3	1.94805194805	0.762177843614	39908_AT, 32073_AT, 36421_AT	136	274	13528	1.08909403177	1.0	0.999716270353	99.9999999949
GOTERM_BP_FAT	GO:0006325~chromatin organization	3	1.94805194805	0.894791123659	39908_AT, 32073_AT, 36421_AT	136	378	13528	0.789449112979	1.0	0.999991891888	100.0
Annotation Cluster 57	EnrichmentScore:0.238689277595
Category	Term	Count	%	Pvalue	Genes	List Total	Pop Hits	Pop Total	Fold Enrichment	Bonferroni	Benjamini	FDR
GOTERM_MF_FAT	GO:0003682~chromatin binding	4	2.5974025974	0.150626352099	1974_S_AT, 33284_AT, 41489_AT, 39187_AT	117	150	12983	2.95908831909	1.0	0.865749773337	89.4638784336
GOTERM_CC_FAT	GO:0044451~nucleoplasm part	8	5.19480519481	0.286289187852	39908_AT, 1974_S_AT, 36421_AT, 41489_AT, 36317_AT, 39187_AT, 37711_AT, 35213_AT	124	555	12782	1.48584713746	1.0	0.960023612715	98.5894363567
GOTERM_BP_FAT	GO:0045944~positive regulation of transcription from RNA polymerase II promoter	6	3.8961038961	0.312089312404	1974_S_AT, 34720_AT, 34618_AT, 39187_AT, 38945_AT, 37711_AT	136	371	13528	1.60868875852	1.0	0.984563586718	99.7913803354
GOTERM_MF_FAT	GO:0016564~transcription repressor activity	5	3.24675324675	0.31256426789	32073_AT, 41489_AT, 39698_AT, 40790_AT, 35439_AT	117	316	12983	1.75578816402	1.0	0.937082288668	99.4293515757
GOTERM_BP_FAT	GO:0010604~positive regulation of macromolecule metabolic process	11	7.14285714286	0.35148906314	33963_AT, 1974_S_AT, 37096_AT, 37983_AT, 34720_AT, 34618_AT, 1983_AT, 39187_AT, 38945_AT, 1910_S_AT, 37711_AT	136	857	13528	1.27675200769	1.0	0.987082765978	99.9211641304
SP_PIR_KEYWORDS	activator	6	3.8961038961	0.365961134589	1974_S_AT, 34720_AT, 34606_S_AT, 33922_AT, 38945_AT, 37711_AT	148	520	19235	1.49961018711	1.0	0.895356438091	99.7876029692
GOTERM_BP_FAT	GO:0031328~positive regulation of cellular biosynthetic process	9	5.84415584416	0.375996219862	33963_AT, 1974_S_AT, 37096_AT, 34720_AT, 34618_AT, 31687_F_AT, 39187_AT, 38945_AT, 37711_AT	136	685	13528	1.30691283813	1.0	0.987640318896	99.9582472262
GOTERM_BP_FAT	GO:0009891~positive regulation of biosynthetic process	9	5.84415584416	0.39131229114	33963_AT, 1974_S_AT, 37096_AT, 34720_AT, 34618_AT, 31687_F_AT, 39187_AT, 38945_AT, 37711_AT	136	695	13528	1.28810833686	1.0	0.987643609925	99.9722916259
GOTERM_BP_FAT	GO:0006357~regulation of transcription from RNA polymerase II promoter	9	5.84415584416	0.440392767211	39908_AT, 1974_S_AT, 34720_AT, 34618_AT, 41489_AT, 39698_AT, 39187_AT, 38945_AT, 37711_AT	136	727	13528	1.23141030828	1.0	0.991828590834	99.9930786124
GOTERM_BP_FAT	GO:0010558~negative regulation of macromolecule biosynthetic process	7	4.54545454545	0.465975837562	1974_S_AT, 37096_AT, 41489_AT, 39698_AT, 40790_AT, 39187_AT, 37711_AT	136	547	13528	1.27293257339	1.0	0.992609849417	99.9968019671
SP_PIR_KEYWORDS	ubl conjugation	6	3.8961038961	0.468492226366	34233_I_AT, 1974_S_AT, 41280_R_AT, 40790_AT, 35373_AT, 37711_AT	148	588	19235	1.32618587976	1.0	0.947634543153	99.9803927904
GOTERM_BP_FAT	GO:0045892~negative regulation of transcription, DNA-dependent	5	3.24675324675	0.476829632605	1974_S_AT, 41489_AT, 39698_AT, 40790_AT, 37711_AT	136	356	13528	1.39705882353	1.0	0.993528845451	99.9977210022
GOTERM_BP_FAT	GO:0010557~positive regulation of macromolecule biosynthetic process	8	5.19480519481	0.48007020607	33963_AT, 1974_S_AT, 37096_AT, 34720_AT, 34618_AT, 39187_AT, 38945_AT, 37711_AT	136	654	13528	1.21676560532	1.0	0.993660369506	99.9979430628
GOTERM_CC_FAT	GO:0016604~nuclear body	3	1.94805194805	0.482683271969	1974_S_AT, 37711_AT, 35213_AT	124	168	12782	1.84072580645	1.0	0.98083366246	99.9758128468
GOTERM_BP_FAT	GO:0016481~negative regulation of transcription	6	3.8961038961	0.485510865463	1974_S_AT, 41489_AT, 39698_AT, 40790_AT, 39187_AT, 37711_AT	136	459	13528	1.30026912726	1.0	0.993821857946	99.998270809
GOTERM_MF_FAT	GO:0030528~transcription regulator activity	15	9.74025974026	0.486381032653	1974_S_AT, 41489_AT, 35439_AT, 1910_S_AT, 37711_AT, 39908_AT, 32073_AT, 34720_AT, 34606_S_AT, 39698_AT, 41113_AT, 33922_AT, 40790_AT, 39187_AT, 38945_AT	117	1512	12983	1.10085130918	1.0	0.978538265243	99.9897338521
GOTERM_BP_FAT	GO:0051253~negative regulation of RNA metabolic process	5	3.24675324675	0.489830824796	1974_S_AT, 41489_AT, 39698_AT, 40790_AT, 37711_AT	136	362	13528	1.37390315242	1.0	0.994045345033	99.9984953974
GOTERM_BP_FAT	GO:0031327~negative regulation of cellular biosynthetic process	7	4.54545454545	0.490499061992	1974_S_AT, 37096_AT, 41489_AT, 39698_AT, 40790_AT, 39187_AT, 37711_AT	136	561	13528	1.24116598511	1.0	0.993940378891	99.9985275863
GOTERM_BP_FAT	GO:0000122~negative regulation of transcription from RNA polymerase II promoter	4	2.5974025974	0.497571056627	1974_S_AT, 41489_AT, 39698_AT, 37711_AT	136	266	13528	1.49579831933	1.0	0.994239869843	99.9988308449
GOTERM_MF_FAT	GO:0016563~transcription activator activity	5	3.24675324675	0.500992575761	39908_AT, 34720_AT, 39187_AT, 38945_AT, 1910_S_AT	117	410	12983	1.35324160934	1.0	0.979481589154	99.9931033967
GOTERM_MF_FAT	GO:0003700~transcription factor activity	10	6.49350649351	0.509929201019	1974_S_AT, 34720_AT, 39698_AT, 34606_S_AT, 41113_AT, 33922_AT, 40790_AT, 39187_AT, 38945_AT, 37711_AT	117	975	12983	1.13811089196	1.0	0.980316059657	99.9946240645
GOTERM_BP_FAT	GO:0009890~negative regulation of biosynthetic process	7	4.54545454545	0.511238458809	1974_S_AT, 37096_AT, 41489_AT, 39698_AT, 40790_AT, 39187_AT, 37711_AT	136	573	13528	1.21517298019	1.0	0.99476434618	99.9992582681
GOTERM_BP_FAT	GO:0045893~positive regulation of transcription, DNA-dependent	6	3.8961038961	0.519639851524	1974_S_AT, 34720_AT, 34618_AT, 39187_AT, 38945_AT, 37711_AT	136	477	13528	1.25120236774	1.0	0.994994080898	99.9994428084
GOTERM_BP_FAT	GO:0051254~positive regulation of RNA metabolic process	6	3.8961038961	0.527099625406	1974_S_AT, 34720_AT, 34618_AT, 39187_AT, 38945_AT, 37711_AT	136	481	13528	1.24079735844	1.0	0.995149369763	99.99956962
GOTERM_BP_FAT	GO:0010629~negative regulation of gene expression	6	3.8961038961	0.568980388105	1974_S_AT, 41489_AT, 39698_AT, 40790_AT, 39187_AT, 37711_AT	136	504	13528	1.18417366947	1.0	0.997012175353	99.9999068093
GOTERM_BP_FAT	GO:0045934~negative regulation of nucleobase, nucleoside, nucleotide and nucleic acid metabolic process	6	3.8961038961	0.583106830067	1974_S_AT, 41489_AT, 39698_AT, 40790_AT, 39187_AT, 37711_AT	136	512	13528	1.16567095588	1.0	0.997259174578	99.9999462241
GOTERM_BP_FAT	GO:0051172~negative regulation of nitrogen compound metabolic process	6	3.8961038961	0.595266164328	1974_S_AT, 41489_AT, 39698_AT, 40790_AT, 39187_AT, 37711_AT	136	519	13528	1.14994899694	1.0	0.997484001247	99.9999670025
GOTERM_CC_FAT	GO:0005667~transcription factor complex	3	1.94805194805	0.603173720659	1974_S_AT, 41489_AT, 39187_AT	124	210	12782	1.47258064516	1.0	0.990159840788	99.9991514127
GOTERM_BP_FAT	GO:0010605~negative regulation of macromolecule metabolic process	8	5.19480519481	0.603652373132	1974_S_AT, 37096_AT, 38236_AT, 41489_AT, 39698_AT, 40790_AT, 39187_AT, 37711_AT	136	734	13528	1.08414810066	1.0	0.997549022123	99.9999766414
GOTERM_BP_FAT	GO:0051173~positive regulation of nitrogen compound metabolic process	7	4.54545454545	0.626413541592	1974_S_AT, 34720_AT, 34618_AT, 31687_F_AT, 39187_AT, 38945_AT, 37711_AT	136	644	13528	1.08120204604	1.0	0.998073453371	99.9999911965
SP_PIR_KEYWORDS	Transcription	16	10.3896103896	0.626899204273	1974_S_AT, 35595_AT, 36421_AT, 41489_AT, 35439_AT, 37711_AT, 39908_AT, 32073_AT, 34720_AT, 34606_S_AT, 39698_AT, 41113_AT, 33922_AT, 40790_AT, 39187_AT, 38945_AT	148	2071	19235	1.0040847221	1.0	0.983802241678	99.9998353394
GOTERM_BP_FAT	GO:0045941~positive regulation of transcription	6	3.8961038961	0.66856087463	1974_S_AT, 34720_AT, 34618_AT, 39187_AT, 38945_AT, 37711_AT	136	564	13528	1.05819774718	1.0	0.998851483017	99.9999987785
GOTERM_BP_FAT	GO:0010628~positive regulation of gene expression	6	3.8961038961	0.693912765566	1974_S_AT, 34720_AT, 34618_AT, 39187_AT, 38945_AT, 37711_AT	136	581	13528	1.02723499038	1.0	0.999127038531	99.9999996714
SP_PIR_KEYWORDS	DNA binding	3	1.94805194805	0.736232430619	1974_S_AT, 34606_S_AT, 37711_AT	148	340	19235	1.14676073132	1.0	0.994316472691	99.9999984782
GOTERM_BP_FAT	GO:0045935~positive regulation of nucleobase, nucleoside, nucleotide and nucleic acid metabolic process	6	3.8961038961	0.752059948323	1974_S_AT, 34720_AT, 34618_AT, 39187_AT, 38945_AT, 37711_AT	136	624	13528	0.956447963801	1.0	0.999651730889	99.9999999898
GOTERM_CC_FAT	GO:0031981~nuclear lumen	13	8.44155844156	0.752402991438	37814_G_AT, 1974_S_AT, 36421_AT, 36317_AT, 41489_AT, 35439_AT, 37711_AT, 32073_AT, 39908_AT, 34720_AT, 39187_AT, 39094_AT, 35213_AT	124	1450	12782	0.924171301446	1.0	0.99804474763	99.9999978095
GOTERM_CC_FAT	GO:0005654~nucleoplasm	8	5.19480519481	0.753260881194	39908_AT, 1974_S_AT, 36421_AT, 41489_AT, 36317_AT, 39187_AT, 37711_AT, 35213_AT	124	882	12782	0.934971838198	1.0	0.997806986571	99.9999979035
SP_PIR_KEYWORDS	transcription regulation	14	9.09090909091	0.785960199003	1974_S_AT, 41489_AT, 35439_AT, 37711_AT, 39908_AT, 32073_AT, 34720_AT, 39698_AT, 41113_AT, 34606_S_AT, 33922_AT, 40790_AT, 39187_AT, 38945_AT	148	2026	19235	0.898088364771	1.0	0.996886513456	99.9999999095
GOTERM_CC_FAT	GO:0005730~nucleolus	6	3.8961038961	0.808688481477	32073_AT, 37814_G_AT, 1974_S_AT, 34720_AT, 35439_AT, 39094_AT	124	698	12782	0.886080044366	1.0	0.999164882369	99.9999999158
SP_PIR_KEYWORDS	nucleus	28	18.1818181818	0.894649262459	37814_G_AT, 35367_AT, 1910_S_AT, 37711_AT, 39908_AT, 32073_AT, 34249_AT, 39698_AT, 41280_R_AT, 33922_AT, 39094_AT, 38945_AT, 1974_S_AT, 32680_AT, 36421_AT, 35595_AT, 41489_AT, 40089_AT, 35439_AT, 40271_AT, 34720_AT, 38816_AT, 34606_S_AT, 41113_AT, 40790_AT, 39187_AT, 966_AT, 35213_AT	148	4283	19235	0.849650724738	1.0	0.999586939194	100.0
GOTERM_MF_FAT	GO:0043565~sequence-specific DNA binding	4	2.5974025974	0.912964759044	1974_S_AT, 39698_AT, 34606_S_AT, 37711_AT	117	607	12983	0.731240935524	1.0	0.999944120117	100.0
GOTERM_BP_FAT	GO:0006355~regulation of transcription, DNA-dependent	14	9.09090909091	0.913203334022	1974_S_AT, 41489_AT, 37711_AT, 39908_AT, 34618_AT, 34720_AT, 39698_AT, 41113_AT, 34606_S_AT, 33922_AT, 41280_R_AT, 40790_AT, 39187_AT, 38945_AT	136	1773	13528	0.785441757075	1.0	0.999996731807	100.0
GOTERM_BP_FAT	GO:0051252~regulation of RNA metabolic process	14	9.09090909091	0.927595769036	1974_S_AT, 41489_AT, 37711_AT, 39908_AT, 34618_AT, 34720_AT, 39698_AT, 41113_AT, 34606_S_AT, 33922_AT, 41280_R_AT, 40790_AT, 39187_AT, 38945_AT	136	1813	13528	0.768112650466	1.0	0.999998654695	100.0
GOTERM_CC_FAT	GO:0070013~intracellular organelle lumen	13	8.44155844156	0.935190700198	37814_G_AT, 1974_S_AT, 36421_AT, 36317_AT, 41489_AT, 35439_AT, 37711_AT, 32073_AT, 39908_AT, 34720_AT, 39187_AT, 39094_AT, 35213_AT	124	1779	12782	0.753259351937	1.0	0.99995813783	100.0
GOTERM_BP_FAT	GO:0006350~transcription	16	10.3896103896	0.944053916693	1974_S_AT, 35595_AT, 36421_AT, 41489_AT, 35439_AT, 37711_AT, 39908_AT, 32073_AT, 34720_AT, 34606_S_AT, 39698_AT, 41113_AT, 33922_AT, 40790_AT, 39187_AT, 38945_AT	136	2101	13528	0.757510429207	1.0	0.999999603076	100.0
GOTERM_CC_FAT	GO:0043233~organelle lumen	13	8.44155844156	0.946664916758	37814_G_AT, 1974_S_AT, 36421_AT, 36317_AT, 41489_AT, 35439_AT, 37711_AT, 32073_AT, 39908_AT, 34720_AT, 39187_AT, 39094_AT, 35213_AT	124	1820	12782	0.736290322581	1.0	0.999975401476	100.0
SP_PIR_KEYWORDS	dna-binding	10	6.49350649351	0.954673609972	1974_S_AT, 34720_AT, 34606_S_AT, 41113_AT, 33922_AT, 40790_AT, 39187_AT, 966_AT, 38945_AT, 37711_AT	148	1868	19235	0.695750622142	1.0	0.999965355058	100.0
GOTERM_CC_FAT	GO:0031974~membrane-enclosed lumen	13	8.44155844156	0.955264537585	37814_G_AT, 1974_S_AT, 36421_AT, 36317_AT, 41489_AT, 35439_AT, 37711_AT, 32073_AT, 39908_AT, 34720_AT, 39187_AT, 39094_AT, 35213_AT	124	1856	12782	0.722008829255	1.0	0.999981064283	100.0
GOTERM_MF_FAT	GO:0003677~DNA binding	13	8.44155844156	0.991903315319	1974_S_AT, 37711_AT, 39908_AT, 34720_AT, 39698_AT, 41113_AT, 34606_S_AT, 33922_AT, 40790_AT, 39187_AT, 39094_AT, 966_AT, 38945_AT	117	2331	12983	0.61885695219	1.0	0.999999988961	100.0
GOTERM_BP_FAT	GO:0045449~regulation of transcription	16	10.3896103896	0.996178532449	1974_S_AT, 41489_AT, 35439_AT, 37711_AT, 39908_AT, 32073_AT, 34720_AT, 34618_AT, 34606_S_AT, 39698_AT, 41113_AT, 33922_AT, 41280_R_AT, 40790_AT, 39187_AT, 38945_AT	136	2601	13528	0.611891354004	1.0	0.999999999998	100.0
Annotation Cluster 58	EnrichmentScore:0.230421469083
Category	Term	Count	%	Pvalue	Genes	List Total	Pop Hits	Pop Total	Fold Enrichment	Bonferroni	Benjamini	FDR
GOTERM_BP_FAT	GO:0007010~cytoskeleton organization	6	3.8961038961	0.440808469742	31621_S_AT, 32717_AT, 38816_AT, 38508_S_AT, 1645_AT, 1910_S_AT	136	436	13528	1.36886130599	1.0	0.991648243235	99.9931629586
GOTERM_BP_FAT	GO:0030036~actin cytoskeleton organization	3	1.94805194805	0.662690672845	31621_S_AT, 38508_S_AT, 1910_S_AT	136	226	13528	1.32040603852	1.0	0.998793276929	99.9999983681
GOTERM_BP_FAT	GO:0030029~actin filament-based process	3	1.94805194805	0.696906963739	31621_S_AT, 38508_S_AT, 1910_S_AT	136	241	13528	1.23822309007	1.0	0.999151796152	99.9999997206
Annotation Cluster 59	EnrichmentScore:0.21597455071
Category	Term	Count	%	Pvalue	Genes	List Total	Pop Hits	Pop Total	Fold Enrichment	Bonferroni	Benjamini	FDR
SP_PIR_KEYWORDS	endoplasmic reticulum	8	5.19480519481	0.303943601449	1974_S_AT, 34249_AT, 38229_AT, 1391_S_AT, 40294_AT, 36696_AT, 1910_S_AT, 34436_AT	148	713	19235	1.45824646526	1.0	0.847676737213	99.250841237
GOTERM_CC_FAT	GO:0005789~endoplasmic reticulum membrane	4	2.5974025974	0.480968586811	38229_AT, 1391_S_AT, 36696_AT, 1910_S_AT	124	269	12782	1.53279769757	1.0	0.984597333503	99.9747802125
GOTERM_CC_FAT	GO:0042175~nuclear envelope-endoplasmic reticulum network	4	2.5974025974	0.517246342094	38229_AT, 1391_S_AT, 36696_AT, 1910_S_AT	124	284	12782	1.45184007269	1.0	0.983970169546	99.9899034696
GOTERM_CC_FAT	GO:0005783~endoplasmic reticulum	10	6.49350649351	0.582236827631	1974_S_AT, 34249_AT, 38229_AT, 1391_S_AT, 36378_AT, 40294_AT, 36696_AT, 40186_AT, 1910_S_AT, 34436_AT	124	960	12782	1.07375672043	1.0	0.989769819414	99.9983751567
GOTERM_CC_FAT	GO:0044432~endoplasmic reticulum part	4	2.5974025974	0.65328896521	38229_AT, 1391_S_AT, 36696_AT, 1910_S_AT	124	347	12782	1.18824951195	1.0	0.994333296977	99.9998458558
GOTERM_CC_FAT	GO:0005792~microsome	3	1.94805194805	0.668879737077	38229_AT, 1391_S_AT, 1910_S_AT	124	237	12782	1.30481829318	1.0	0.994882911395	99.9999138065
GOTERM_CC_FAT	GO:0042598~vesicular fraction	3	1.94805194805	0.684426808703	38229_AT, 1391_S_AT, 1910_S_AT	124	244	12782	1.26738498149	1.0	0.995403077929	99.9999530534
GOTERM_CC_FAT	GO:0012505~endomembrane system	6	3.8961038961	0.878856837108	40271_AT, 38229_AT, 1391_S_AT, 36696_AT, 32279_AT, 1910_S_AT	124	782	12782	0.790900090752	1.0	0.999831984849	99.9999999997
GOTERM_CC_FAT	GO:0031090~organelle membrane	6	3.8961038961	0.983611767186	38229_AT, 1391_S_AT, 36696_AT, 32279_AT, 37166_AT, 1910_S_AT	124	1096	12782	0.564310101248	1.0	0.999998615052	100.0
Annotation Cluster 60	EnrichmentScore:0.193729338676
Category	Term	Count	%	Pvalue	Genes	List Total	Pop Hits	Pop Total	Fold Enrichment	Bonferroni	Benjamini	FDR
GOTERM_BP_FAT	GO:0019226~transmission of nerve impulse	5	3.24675324675	0.463708386659	38604_AT, 38236_AT, 40317_AT, 32279_AT, 1901_S_AT	136	350	13528	1.42100840336	1.0	0.99256488125	99.9965703984
GOTERM_BP_FAT	GO:0007268~synaptic transmission	4	2.5974025974	0.574465430446	38604_AT, 38236_AT, 40317_AT, 32279_AT	136	298	13528	1.33517568101	1.0	0.997104662178	99.9999245604
GOTERM_BP_FAT	GO:0050877~neurological system process	7	4.54545454545	0.984698177271	38604_AT, 38236_AT, 32418_AT, 40317_AT, 32279_AT, 1901_S_AT, 1786_AT	136	1210	13528	0.575449684006	1.0	0.999999999043	100.0
Annotation Cluster 61	EnrichmentScore:0.166362574797
Category	Term	Count	%	Pvalue	Genes	List Total	Pop Hits	Pop Total	Fold Enrichment	Bonferroni	Benjamini	FDR
GOTERM_BP_FAT	GO:0048514~blood vessel morphogenesis	3	1.94805194805	0.62547112286	34618_AT, 1419_G_AT, 1355_G_AT	136	211	13528	1.41427376638	1.0	0.998149802518	99.9999908228
GOTERM_BP_FAT	GO:0001568~blood vessel development	3	1.94805194805	0.705536901416	34618_AT, 1419_G_AT, 1355_G_AT	136	245	13528	1.21800720288	1.0	0.999240931432	99.9999998265
GOTERM_BP_FAT	GO:0001944~vasculature development	3	1.94805194805	0.718100581615	34618_AT, 1419_G_AT, 1355_G_AT	136	251	13528	1.18889149285	1.0	0.999375387704	99.9999999155
Annotation Cluster 62	EnrichmentScore:0.157002670084
Category	Term	Count	%	Pvalue	Genes	List Total	Pop Hits	Pop Total	Fold Enrichment	Bonferroni	Benjamini	FDR
SP_PIR_KEYWORDS	metal-binding	27	17.5324675325	0.256637858215	34453_AT, 32717_AT, 33284_AT, 31525_S_AT, 39469_S_AT, 32073_AT, 36713_AT, 33685_AT, 40058_S_AT, 1391_S_AT, 33922_AT, 38945_AT, 40350_AT, 1974_S_AT, 32418_AT, 38229_AT, 34636_AT, 33516_AT, 35439_AT, 37172_AT, 33027_AT, 34606_S_AT, 41113_AT, 1419_G_AT, 31687_F_AT, 37166_AT, 35213_AT	148	2972	19235	1.18071596159	1.0	0.807273972141	98.1791074489
GOTERM_MF_FAT	GO:0046914~transition metal ion binding	24	15.5844155844	0.700558695671	40350_AT, 1974_S_AT, 34453_AT, 32717_AT, 34636_AT, 38229_AT, 33284_AT, 33516_AT, 31525_S_AT, 35439_AT, 37172_AT, 36713_AT, 32073_AT, 33027_AT, 40058_S_AT, 34606_S_AT, 41113_AT, 1391_S_AT, 31687_F_AT, 1419_G_AT, 33922_AT, 37166_AT, 38945_AT, 35213_AT	117	2785	12983	0.956258343691	1.0	0.996669177179	99.9999939556
GOTERM_MF_FAT	GO:0043169~cation binding	36	23.3766233766	0.71169992733	34453_AT, 32717_AT, 33284_AT, 37408_AT, 31525_S_AT, 37061_AT, 39469_S_AT, 32073_AT, 36713_AT, 33685_AT, 40058_S_AT, 37953_S_AT, 1391_S_AT, 33922_AT, 38945_AT, 32439_AT, 40350_AT, 1974_S_AT, 38236_AT, 34636_AT, 38229_AT, 32084_AT, 33516_AT, 35439_AT, 37172_AT, 33027_AT, 34606_S_AT, 41113_AT, 31687_F_AT, 1419_G_AT, 40317_AT, 37097_AT, 37166_AT, 34436_AT, 35213_AT, 37954_AT	117	4179	12983	0.955915106669	1.0	0.996774968819	99.999996416
GOTERM_MF_FAT	GO:0043167~ion binding	36	23.3766233766	0.747980958169	34453_AT, 32717_AT, 33284_AT, 37408_AT, 31525_S_AT, 37061_AT, 39469_S_AT, 32073_AT, 36713_AT, 33685_AT, 40058_S_AT, 37953_S_AT, 1391_S_AT, 33922_AT, 38945_AT, 32439_AT, 40350_AT, 1974_S_AT, 38236_AT, 34636_AT, 38229_AT, 32084_AT, 33516_AT, 35439_AT, 37172_AT, 33027_AT, 34606_S_AT, 41113_AT, 31687_F_AT, 1419_G_AT, 40317_AT, 37097_AT, 37166_AT, 34436_AT, 35213_AT, 37954_AT	117	4241	12983	0.941940398672	1.0	0.998124157376	99.9999994387
GOTERM_MF_FAT	GO:0046872~metal ion binding	35	22.7272727273	0.755541668349	34453_AT, 32717_AT, 33284_AT, 37408_AT, 31525_S_AT, 39469_S_AT, 32073_AT, 36713_AT, 33685_AT, 40058_S_AT, 37953_S_AT, 1391_S_AT, 33922_AT, 38945_AT, 32439_AT, 40350_AT, 1974_S_AT, 38236_AT, 34636_AT, 38229_AT, 32084_AT, 33516_AT, 35439_AT, 37172_AT, 33027_AT, 34606_S_AT, 41113_AT, 31687_F_AT, 1419_G_AT, 40317_AT, 37097_AT, 37166_AT, 34436_AT, 35213_AT, 37954_AT	117	4140	12983	0.938116767827	1.0	0.998234280164	99.9999996311
SP_PIR_KEYWORDS	zinc	14	9.09090909091	0.867024069287	1974_S_AT, 32717_AT, 35439_AT, 37172_AT, 36713_AT, 32073_AT, 33027_AT, 40058_S_AT, 34606_S_AT, 41113_AT, 1419_G_AT, 33922_AT, 38945_AT, 35213_AT	148	2189	19235	0.831213808601	1.0	0.999267083246	99.9999999999
SP_PIR_KEYWORDS	zinc-finger	10	6.49350649351	0.916965351489	36713_AT, 32073_AT, 33027_AT, 32717_AT, 34606_S_AT, 41113_AT, 33922_AT, 35439_AT, 38945_AT, 35213_AT	148	1718	19235	0.756497184029	1.0	0.99980144153	100.0
